,product_type,product_package_name_ar,product_package_name_en,product_duration,product_package_descr_ar,product_package_descr_en,product_package_validity,value_proposition_ar,value_proposition_en,frequency,label_ar,label_en,product_quantity,roles,price,discounted_price,cat_arabic_name,cat_english_name,product_package_id,product_package_offer_id,l2,l1,priority_for_l2,priority_for_l1
348,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",20.0,,شقق وفلل للبيع,Apartments & Villas For Sale,786,669,Apartments & Villas For Sale,Properties,1,2.0
349,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",10.0,9.0,الكترونيات وأجهزة منزلية,Electronics & Home Appliances,786,5625,GENERAL,Electronics & Home Appliances,5,
350,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",4.0,2.4,الموضة والجمال,Fashion & Beauty,786,5632,GENERAL,Fashion & Beauty,13,
351,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",5.0,4.75,أكسسوارات للمركبات,All Vehicles Accessories,786,5580,All Vehicles Accessories,Vehicles,3,1.0
352,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",11.0,,سيارات للإيجار,Cars for Rent,786,5717,Cars for Rent,Vehicles,2,1.0
353,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",8.0,7.6,قوارب,Boats,786,5582,Boats,Vehicles,8,1.0
354,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",11.0,10.56,الأثاث والديكور المنزلي,Home Furniture & Decor,786,5649,GENERAL,Home Furniture & Decor,6,
355,featured_ad,باقة Turbo 3 يوما,Turbo Bundle - 3 Days,"3 days, 0:00:00",إعلان مميز لمدة 3 ايام  يتجدد كل 36 ساعة,Featured Ad for 3 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 3 ايام  يتجدد كل 36 ساعة,Featured Ad for 3 days & Bump up every 36 hours,,,,1,"{public,single}",10.0,9.0,أجهزة تنضيف,Cleaning Appliances,1337,5453,Cleaning Appliances,Electronics & Home Appliances,5,5.0
356,featured_ad,باقة Turbo 3 يوما,Turbo Bundle - 3 Days,"3 days, 0:00:00",إعلان مميز لمدة 3 ايام  يتجدد كل 36 ساعة,Featured Ad for 3 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 3 ايام  يتجدد كل 36 ساعة,Featured Ad for 3 days & Bump up every 36 hours,,,,1,"{public,single}",12.0,10.2,حيوانات أليفة,Pets,1337,5676,GENERAL,Pets,8,
357,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",14.0,9.52,وظائف شاغرة,Jobs Available,786,5516,Jobs Available,Jobs,2,12.0
358,featured_ad,باقة Turbo 3 يوما,Turbo Bundle - 3 Days,"3 days, 0:00:00",إعلان مميز لمدة 3 ايام  يتجدد كل 36 ساعة,Featured Ad for 3 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 3 ايام  يتجدد كل 36 ساعة,Featured Ad for 3 days & Bump up every 36 hours,,,,1,"{public,single}",11.0,9.9,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,1337,5455,Gaming Consoles & Accessories,Electronics & Home Appliances,10,5.0
359,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,الأكثر مبيعا,Best Selling,1,"{public,single}",9.0,8.55,دراجات نارية ورباعية,Motorcycles & ATVs,786,5585,Motorcycles & ATVs,Vehicles,6,1.0
360,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",20.0,,اراضي للبيع,Lands for Sale,786,4103,Lands for Sale,Properties,5,2.0
361,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",12.0,6.6,خدمات,Services,786,5683,GENERAL,Services,14,
362,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",12.0,,غرف للإيجار,Rooms for Rent,786,5832,Rooms for Rent,Properties,10,2.0
363,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",20.0,,عقارات تجارية للبيع,Commercials For Sale,786,4102,Commercials For Sale,Properties,3,2.0
364,ad_limit_bump,إعلان صالح لمدة ٣٠ يوم و مميز لاول ١٤ يوم,"Place 1 Ad for 30 days, Featured for the first 14 days","30 days, 0:00:00",إعلان صالح لمدة ٣٠ يوم و مميز لاول ١٤ يوم,"Place 1 Ad for 30 days, Featured for the first 14 days",30 days,,,,,,1,"{public,single}",48.0,44.0,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1271,5809,Chalets & Cabins For Rent,Properties,8,2.0
365,auto_refresh_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,14 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,1 day 12:00:00,,,1,"{public,single}",25.0,15.0,مجوهرات و فوبجو,Jewelry & Faux-Bijoux,1263,5503,Jewelry & Faux-Bijoux,Fashion & Beauty,6,13.0
366,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",4.0,,حيوانات أليفة أخرى,Other Animals & Pets,794,5534,Other Animals & Pets,Pets,8,8.0
367,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",16.0,,قوارب,Boats,794,5564,Boats,Vehicles,8,1.0
368,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",20.0,,باصات ومركبات ثقيلة,Trucks & Buses,794,5570,Trucks & Buses,Vehicles,7,1.0
369,ad_limit_bump,إعلان صالح لمدة ٣٠ يوم و يتجدد لاول ١٤ يوم,"Place 1 Ad for 30 days, Bump up for the first 14 days","30 days, 0:00:00",إعلان صالح لمدة ٣٠ يوم و يتجدد لاول ١٤ يوم,"Place 1 Ad for 30 days, Bump up for the first 14 days",30 days,,,,,,1,"{public,single}",35.0,33.0,غرف للإيجار,Rooms for Rent,1273,5813,Rooms for Rent,Properties,10,2.0
370,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",3.0,,أدوات وأجهزة المطبخ,Kitchen Equipment & Appliances,794,5445,Kitchen Equipment & Appliances,Electronics & Home Appliances,3,5.0
371,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",3.0,,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,794,5443,Gaming Consoles & Accessories,Electronics & Home Appliances,10,5.0
372,auto_refresh_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,14 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,1 day 12:00:00,🔥,🔥,1,"{public,single}",32.0,30.4,دراجات نارية ورباعية,Motorcycles & ATVs,1263,5558,Motorcycles & ATVs,Vehicles,6,1.0
373,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",19.0,,غرف للإيجار,Rooms for Rent,794,5829,Rooms for Rent,Properties,10,2.0
374,auto_refresh_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,14 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,1 day 12:00:00,🔥,🔥,1,"{public,single}",62.0,,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,1263,4575,Chalets & Cabins For Sale,Properties,7,2.0
375,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",3.0,,أجهزة تكييف وتدفئة,"AC, Cooling & Heating",794,5439,"AC, Cooling & Heating",Electronics & Home Appliances,4,5.0
376,ad_limit_bump,إعلان صالح لمدة ٣٠ يوم و ايليت لاول ١٤ يوم,"Place 1 Ad for 30 days, Elite for the first 14 days","30 days, 0:00:00",إعلان صالح لمدة ٣٠ يوم و ايليت لاول ١٤ يوم,"Place 1 Ad for 30 days, Elite for the first 14 days",30 days,,,,,,1,"{public,single}",98.0,78.0,سيارات للبيع,Cars for Sale,1430,5870,Cars for Sale,Vehicles,1,1.0
377,ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,,,,,,1,"{public,single}",26.0,,ابنية ووحدات متعددة,Buildings & Multiple Units,794,4105,Buildings & Multiple Units,Properties,9,2.0
378,auto_refresh_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,14 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,1 day 12:00:00,,,1,"{public,single}",14.0,8.12,مستلزمات أطفال,Kids & Babies,1263,5659,GENERAL,Kids & Babies,9,
379,ad_limit_bump,إعلان صالح لمدة ٣٠ يوم و مميز لاول ١٤ يوم,"Place 1 Ad for 30 days, Featured for the first 14 days","30 days, 0:00:00",إعلان صالح لمدة ٣٠ يوم و مميز لاول ١٤ يوم,"Place 1 Ad for 30 days, Featured for the first 14 days",30 days,,,,,,1,"{public,single}",46.0,42.0,أراضي للإيجار,Lands for Rent,1271,5841,Lands for Rent,Properties,6,2.0
380,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",23.0,,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1281,5808,Chalets & Cabins For Rent,Properties,8,2.0
381,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",19.0,17.1,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,1281,5467,Gaming Consoles & Accessories,Electronics & Home Appliances,10,5.0
382,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",21.0,18.9,لابتوب، تابلت و كمبيوتر,"Laptops, Tablets, Computers",1281,5470,"Laptops, Tablets, Computers",Electronics & Home Appliances,7,5.0
383,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",11.0,10.45,قطع غيار للمركبات,All Vehicles Spare Parts,1281,5547,All Vehicles Spare Parts,Vehicles,4,1.0
384,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",36.0,34.2,سيارات للبيع,Cars for Sale,1281,5549,Cars for Sale,Vehicles,1,1.0
385,featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",11.0,10.45,أكسسوارات للمركبات,All Vehicles Accessories,787,5571,All Vehicles Accessories,Vehicles,3,1.0
386,featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",6.0,4.8,تجارة وصناعة,Business & Industrial,787,5621,GENERAL,Business & Industrial,7,
387,featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",18.0,,سيارات للإيجار,Cars for Rent,787,5716,Cars for Rent,Vehicles,2,1.0
388,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",23.0,,عقارات تجارية للإيجار,Commercials For Rent,1281,5850,Commercials For Rent,Properties,4,2.0
389,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",36.0,,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,1281,4675,Chalets & Cabins For Sale,Properties,7,2.0
390,featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",31.0,,اراضي للبيع,Lands for Sale,787,4100,Lands for Sale,Properties,5,2.0
391,featured_ad,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"7 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,,,1,"{public,single}",40.0,,اراضي للبيع,Lands for Sale,1281,4681,Lands for Sale,Properties,5,2.0
392,elite_ad,إعلان صالح لمدة ٣٠ يوم و ايليت لاول ١٤ يوم,"Place 1 Ad for 30 days, Elite for the first 14 days",14 days,إعلان صالح لمدة ٣٠ يوم و ايليت لاول ١٤ يوم,"Place 1 Ad for 30 days, Elite for the first 14 days",30 days,,,,,,1,"{public,single}",98.0,78.0,سيارات للبيع,Cars for Sale,1430,5870,Cars for Sale,Vehicles,1,1.0
393,featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",21.0,,أراضي للإيجار,Lands for Rent,787,5842,Lands for Rent,Properties,6,2.0
394,featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",23.0,21.85,مركبات أخرى,Others Vehicles,787,5578,Others Vehicles,Vehicles,9,1.0
